service_request_number;reported_date;parcel_id;parid_key;location;standardized_address;service_request_summary;category;service_request_status;resolution_code;definition;follow_up_date;service_request_type;target_block;area;postal_code;lat;lon;last_edited_date;vacant;geopoint;neighborhood
5101932;2021-03-18;090027 B00030;0900270B000300;3958 CHELSEA HILL DR;3958 Chelsea Hill Dr, Memphis, Tennessee, 38128;inoperable vehicle / junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-09;CE-Junky Yard;15.0;01-001;38128.0;35.25409062;-89.93160448;2022-02-23;N;35.25409062, -89.93160448;Egypt
5317974;2021-06-23;073003  00038;07300300000380;3068 JEAN DR;3068 Jean Dr, Memphis, Tennessee, 38118;"Court date set for 12/09/21 @ 1:30pm - JUNKY YARD; TRASH AND OTHER DEBRIS IS SURROUNDING THIS HOME. GRASS NEEDS TO BE CUT AS WELL";Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2021-10-14;CE-Junky Yard;192.0;04-004;38118.0;35.06505738;-89.9474407;2022-02-23;N;35.06505738, -89.9474407;Oakville
5136572;2021-04-01;072011  00023;07201100000230;3350 FRAYSER VIEW DR;3350 Frayser View Dr, Memphis, Tennessee, 38127;Trash and furniture in frontof this home;Inspection-Junky Yard;Closed;BACK TO MCSC;Back To MCSC;2021-04-08;CE-Junky Yard;6.0;07-007;38127.0;35.21704558;-89.99659603;2022-02-23;N;35.21704558, -89.99659603;Frayser
5884696;2022-09-01;041009  00013;04100900000130;2036 AMITY AVE;2036 Amity Ave, Memphis, Tennessee, 38108;COURT DATE SET FOR 6/21/2023 @ 1:30 PM high grass;Weeds;Closed;DISM;Case dismissed         Need further discussion;2023-05-17;CE-Weeds Occupied Property;39.0;07-005;38108.0;35.17861972;-89.98909208;2023-05-16;N;35.17861972, -89.98909208;North Memphis
5857304;2022-08-16;041052  00001;04105200000010;1658 BRITTON ST;1658 Britton St, Memphis, Tennessee, 38108;Dismissed on 10/11/2023. JUNKY YARD AND VEHICLES IN YARD;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-05-17;CE-Junky Yard;39.0;07-005;38108.0;35.18179569;-89.98716297;2024-03-05;Y;35.18179569, -89.98716297;North Memphis
4719882;2020-06-27;074037 A00119;0740370A001190;4985 SCOTTSDALE AVE;4985 Scottsdale Ave, Memphis, Tennessee, 38118;Corner house - junk behind the fence & also on the other side of the house in the back;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-01-12;CE-Junky Yard;;04-005;38118.0;35.05819808;-89.89734542;2022-02-23;N;35.05819808, -89.89734542;Parkway Village
5773244;2022-07-01;093417 H00016;0934170H000160;3865 HYACINTH DR;3865 Hyacinth Dr, Memphis, Tennessee, 38115;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-09-09;CE-Junky Yard;203.0;03-004;38115.0;35.04342475;-89.88048767;2023-01-19;N;35.04342475, -89.88048767;Hickory Hill
5098784;2021-03-17;074061  00024;07406100000240;5132 GINGER CIR;5132 Ginger Cir, Memphis, Tennessee, 38118;INOPERABLE VEHICLE, PARKING ON YARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-05-05;CE-Junky Yard;195.0;04-005;38118.0;35.06927714;-89.89229043;2022-02-23;N;35.06927714, -89.89229043;Parkway Village
4656116;2020-05-19;029062  00002;02906200000020;661 E MARECHALNEIL ST;661 Marechalneil St, Memphis, Tennessee, 38114;Court date reset for 12/7/2022 @ 9:00am junky yard in the backyard . this property is a rooming house .;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-11-16;CE-Junky Yard;102.0;04-003;38114.0;35.11418065;-89.9797158;2023-01-19;N;35.11418065, -89.9797158;Buntyn
5615628;2022-03-18;093510 C00113;0935100C001130;4057 OAKBEND DR;4057 Oakbend Dr, Memphis, Tennessee, 38115;COURT DATE 11/10/2022 @ 1:30PM. Trash and sheet rock on side and front of houe, dog poop by the garage, paint buckets, plastic bags;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-09-08;CE-Junky Yard;204.0;03-004;38115.0;35.03809652;-89.85207173;2023-01-19;N;35.03809652, -89.85207173;Hickory Hill
5778440;2022-07-06;062033  00021;06203300000210;4122 REENIE AVE;4122 Reenie Ave, Memphis, Tennessee, 38128;VIOLATION FOR JUNKY YARD/ INOPERABLE VEHICLES;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-20;CE-Junky Yard;45.0;07-006;38128.0;35.18878956;-89.92334494;2022-08-26;N;35.18878956, -89.92334494;Wells
6136020;2023-03-31;061026  00022;06102600000220;860 DAVID ST;860 David St, Memphis, Tennessee, 38114;This property has not had power for a few months, but people 'live' there.  The yard, the porch, the driveway, the sideway, and the house are all junky, nasty, trashy, and a mess.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-08-24;CE-Junky Yard;102.0;04-003;38114.0;35.10865825;-89.97426568;2023-08-24;N;35.10865825, -89.97426568;Orange Mound
5088796;2021-03-10;073076  00001;07307600000010;4593 WOODDALE AVE;4593 Wooddale Ave, Memphis, Tennessee, 38118;High grass and weed in front and back yard;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-07;CE-Weeds Occupied Property;201.0;03-003;38118.0;35.05342501;-89.91041157;2022-02-23;N;35.05342501, -89.91041157;Parkway Village
5026970;2021-01-07;029037  00009;02903700000090;2190 S PARKWAY E;2190 S Parkway E, Memphis, Tennessee, 38114;junky back yard;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-05-07;CE-Junky Yard;101.0;04-006;38114.0;35.11529753;-89.98924473;2023-01-19;N;35.11529753, -89.98924473;Orange Mound
5109790;2021-03-22;082058  00184C;0820580000184C;4850 HIGH POINT COVE;4850 High Point Cv, Memphis, Tennessee, 38109;Junk of every kind on the side of house, inoperable;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-06;CE-Junky Yard;172.0;06-002;38109.0;35.01604586;-90.1150794;2022-02-23;Y;35.01604586, -90.1150794;Darwin
5557088;2022-01-19;059060  00012;05906000000120;3118 RUBY LN;3118 Ruby Ln, Memphis, Tennessee, 38111;JUNKY YARD AND VEHICLE;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-11-09;CE-Junky Yard;113.0;04-003;38111.0;35.10185841;-89.95871594;2023-11-16;N;35.10185841, -89.95871594;Orange Mound
5326354;2021-06-29;063027  00010;06302700000100;4715 BOWEN AVE;4715 Bowen Ave, Memphis, Tennessee, 38122;Weeds Occupied House;Weeds;Closed;NJ;Case not justified;2021-07-06;CE-Weeds Occupied Property;48.0;05-005;38122.0;35.1513637;-89.9036411;2022-02-23;N;35.1513637, -89.9036411;Berclair
5651494;2022-04-16;074037 C00078;0740370C000780;3541 CASTLEMAN ST.;3541 Castleman St, Memphis, Tennessee, 38118;COURT DATE 12/14/2022 @ 9:00AM. Back yard  inoperable vehicles, Junky carport --24 hr flee market being run here ---Repeat;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-11-09;CE-Junky Yard;200.0;04-005;38118.0;35.05206916;-89.89179555;2023-01-19;N;35.05206916, -89.89179555;Parkway Village
5024898;2021-01-06;021121  00035;02112100000350;940 FORREST AVE;940 Forrest Ave, Memphis, Tennessee, 38105;Debris and junk in front yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-02-05;CE-Junky Yard;60.0;07-004;38105.0;35.15413014;-90.02775314;2022-02-23;N;35.15413014, -90.02775314;Downtown
5259042;2021-05-15;090004  00018;09000400000180;3744 ROYAL WOOD DR;3744 Royal Wood Dr, Memphis, Tennessee, 38128;high grass and weeds;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-09-11;CE-Junky Yard;15.0;01-001;38128.0;35.25495972;-89.93852838;2022-02-23;N;35.25495972, -89.93852838;Egypt
4699450;2020-06-16;082062  00208;08206200002080;4793 DODD RD;4793 Dodd Rd, Memphis, Tennessee, 38109;Court date set for 12/17/2021 at 9:00 A.M. Property has 4 or more inoperable vehicles at the locations, trash, debris, evidence of working on cars, been in this condition for a long period of time with out compliance.;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2021-11-05;CE-Junky Yard;172.0;06-002;38109.0;35.01789667;-90.11809499;2022-02-23;N;35.01789667, -90.11809499;Darwin
5455482;2021-09-30;082053  00004;08205300000040;1201 LONGCREST RD;1201 Longcrest Rd, Memphis, Tennessee, 38109;high grass and weeds;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-14;CE-Weeds Occupied Property;172.0;06-002;38109.0;35.00740406;-90.10390208;2022-02-23;N;35.00740406, -90.10390208;Goodman
5409000;2021-08-26;029022  00001;02902200000010;922 BRUCE ST;922 Bruce St, Memphis, Tennessee, 38104;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-14;CE-Weeds Occupied Property;80.0;04-006;38104.0;35.12040089;-89.9850699;2024-02-03;N;35.12040089, -89.9850699;Lenox
5505018;2021-11-19;073004  00009;07300400000090;3097 JEAN DR;3097 Jean Dr, Memphis, Tennessee, 38118;VEHICLE PARKED ON GRASS , CHATTEL;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-11;CE-Junky Yard;192.0;04-004;38118.0;35.06425127;-89.94821345;2022-02-23;N;35.06425127, -89.94821345;Oakville
6011332;2022-12-28;061018  00011;06101800000110;1079 CELLA ST;1079 Cella St, Memphis, Tennessee, 38114;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-08-31;CE-Junky Yard;115.0;04-003;38114.0;35.10708948;-89.97877247;2023-08-31;N;35.10708948, -89.97877247;Orange Mound
5661092;2022-04-22;082042  00010;08204200000100;4367 WEAVER RD;4367 Weaver Rd, Memphis, Tennessee, 38109;PARKING ON THE GRASS;Inspection-Junky Yard;Closed;CVOID;Closed Void;2022-09-08;CE-Junky Yard;162.0;06-002;38109.0;35.02948559;-90.09930214;2023-06-02;N;35.02948559, -90.09930214;Westwood
5951780;2022-10-28;042038  00014;04203800000140;2327 STATEN AVE;2327 Staten Ave, Memphis, Tennessee, 38108;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOID;Closed Void;2023-07-06;CE-Junky Yard;41.0;07-005;38108.0;35.16553363;-89.97977145;2023-08-23;N;35.16553363, -89.97977145;North Memphis
5601428;2022-03-07;041020  00082;04102000000820;1815 GREENVIEW CIR;1815 Greenview Cir, Memphis, Tennessee, 38108;COURT DATE 03/31/2023 @ 9:00AM. junky yard;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-02-24;CE-Junky Yard;38.0;07-005;38108.0;35.16972074;-89.9971339;2023-03-29;N;35.16972074, -89.9971339;North Memphis
5311128;2021-06-18;026032  00008;02603200000080;1301 WOODWARD ST;1301 Woodward St, Memphis, Tennessee, 38106;CE-Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-06;CE-Weeds Occupied Property;98.0;04-002;38106.0;35.11106737;-90.02537153;2022-02-23;N;35.11106737, -90.02537153;South Memphis
6439470;2023-09-18;077005  00048;07700500000480;3241 LAKEVIEW RD;3241 Lakeview Rd, Memphis, Tennessee, 38116;COURT DATE 6/21/2024 @9AM Occ property with high grass and weeds and a broken down shed in the backyard;Weeds;Pending Litigation;CTCNT;Court case continued;2024-04-24;CE-Weeds Occupied Property;157.0;06-003;38116.0;35.06022694;-90.03671903;2024-05-25;N;35.06022694, -90.03671903;Nonconnah
6125868;2023-03-23;067066  00005;06706600000050;5347 KNOLLWOOD DR;5347 Knollwood Dr, Memphis, Tennessee, 38119;inoperable , disabled, possible dead battery vehicles in the bank yard / backyard near rear property line junk & carport junk;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-04-17;CE-Junky Yard;108.0;02-002;38119.0;35.09775146;-89.88245861;2024-02-29;N;35.09775146, -89.88245861;Brookfield
5043048;2021-01-20;031115  00022;03111500000220;2000 SOUTHERN AVE;2000 Southern Ave, Memphis, Tennessee, 38114;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-09;CE-Junky Yard;82.0;04-006;38114.0;35.11647248;-89.99562092;2023-01-19;N;35.11647248, -89.99562092;Cooper-Young
5034662;2021-01-11;074019  00013;07401900000130;4859 TEAL AVE;4859 Teal Ave, Memphis, Tennessee, 38118;PARKING ON GRASS;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-04-25;CE-Junky Yard;200.0;04-005;38118.0;35.05918323;-89.90163192;2022-02-23;N;35.05918323, -89.90163192;Parkway Village
5644510;2022-04-09;028047  00025;02804700000250;2596 UNION EXT;2596 Union Ave, Memphis, Tennessee, 38112;Backyard / reverse frontage on Quail Ave/ Cut & remove all vegetation, overgrowth, underbrush, vines, bushes. Homeowners are responsible to maintain & remove all vegetation along a reverse;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-12-14;CE-Junky Yard;64.0;05-003;38112.0;35.13361966;-89.97488396;2022-12-13;N;35.13361966, -89.97488396;Morningside Park
4800620;2020-08-16;070004  00001;07000400000010;3432 MADEWELL RD;3432 Madewell St, Memphis, Tennessee, 38127;Backyard  -Corner house  Inoperable vehicle on grass-;Inspection-Junky Yard;Closed;JA;Justified, Active already file;2021-05-06;CE-Junky Yard;;07-007;38127.0;35.21918251;-90.01974976;2022-02-23;N;35.21918251, -90.01974976;Frayser
5765100;2022-06-27;074009  00016;07400900000160;3071 CLEARBROOK ST;3071 Clearbrook St, Memphis, Tennessee, 38118;CE-Junky Yard;Inspection-Junky Yard;Closed;VOYC;V.O. Yard/Vehicle;2022-07-12;CE-Junky Yard;194.0;04-005;38118.0;35.06484866;-89.89854171;2023-01-19;N;35.06484866, -89.89854171;Parkway Village
6143896;2023-04-10;087063  00041;08706300000410;3056 SCHEIBLER RD;3056 Scheibler Rd, Memphis, Tennessee, 38128;COURT DATE 6/15/2023 @ 1:30PM. Grass needs to be cut;Weeds;Closed;DISM;Case dismissed         Need further discussion;2023-05-18;CE-Weeds Occupied Property;22.0;01-002;38128.0;35.2090244;-89.90992466;2024-03-02;N;35.2090244, -89.90992466;Raleigh
4832156;2020-09-01;086007  00005;08600700000050;3781 HANNA DR;3781 Hanna Dr, Memphis, Tennessee, 38128;Carport junk;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-01-14;CE-Junky Yard;17.0;01-002;38128.0;35.22891448;-89.92061655;2022-02-23;N;35.22891448, -89.92061655;Raleigh
5136136;2021-04-01;035044  00005;03504400000050;241 MODDER AVE;241 Modder Ave, Memphis, Tennessee, 38109;TRAILER ON FRONT YARD GRASS,  OPEN STORAGE OF WOOD, PALLETS, TIRES IN DRIVEWAY AND BACKYARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-15;CE-Junky Yard;128.0;06-004;38109.0;35.09762838;-90.07083218;2022-02-23;N;35.09762838, -90.07083218;Mallory
5096884;2021-03-24;042036  00061;04203600000610;2364 DEXTER AVE;2364 Dexter Ave, Memphis, Tennessee, 38108;trash and debris on property;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-08-28;CE-Junky Yard;40.0;07-005;38108.0;35.16837011;-89.97849454;2022-02-23;N;35.16837011, -89.97849454;Hollywood
5511478;2021-11-30;075252  00084;07525200000840;341 MCFARLAND DR;341 McFarland Dr, Memphis, Tennessee, 38109;COURT DATE 01/06/2023 @ 9:00AM. Several inoperable vehicles parked on the grass and street. Portable potty on the side of the home.;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-11-18;CE-Junky Yard;174.0;06-002;38109.0;35.01233004;-90.07472483;2023-01-06;N;35.01233004, -90.07472483;Acklena
5450714;2021-09-27;075119  00005;07511900000050;4215 ARROW RD;4215 Arrow Rd, Memphis, Tennessee, 38109;Junk on side of property and in the driveway;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-11-05;CE-Junky Yard;163.0;06-002;38109.0;35.03356973;-90.0837106;2022-02-23;N;35.03356973, -90.0837106;Westwood
6115512;2023-03-16;036028  00004;03602800000040;663 AVALON ST;663 N Avalon St, Memphis, Tennessee, 38107;In Compliance on 03/15/2024. $50 fine x 1.  Junk all over the yard, inoperable vehicle, caller stated that the tenant is sleeping in her car and using the bathroom in a bucket .;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-05-26;CE-Junky Yard;57.0;07-005;38107.0;35.15653248;-90.00549103;2024-03-20;N;35.15653248, -90.00549103;Crosstown
5429182;2021-09-10;052018  00027;05201800000270;616 SPRING ST;616 Spring St, Memphis, Tennessee, 38112;OC HIGH GRASS IN BACKYARD @ 616 Spring St;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-12-03;CE-Weeds Occupied Property;55.0;05-001;38112.0;35.15235908;-89.97752563;2024-02-03;N;35.15235908, -89.97752563;Binghampton
4521412;2020-01-24;074037 B00005;0740370B000050;3418 CASTLEMAN ST;3418 Castleman St, Memphis, Tennessee, 38118;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-01-06;CE-Junky Yard;200.0;04-005;38118.0;35.05526551;-89.89044805;2022-02-23;N;35.05526551, -89.89044805;Parkway Village
5267200;2021-05-20;001089  00013;00108900000130;242 MILL AVE;242 Mill Ave, Memphis, Tennessee, 38105;OVERGROWN GRASS AND JUNKY;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-14;CE-Weeds Occupied Property;32.0;07-003;38105.0;35.15794042;-90.04199126;2022-02-23;N;35.15794042, -90.04199126;Lauderdale Courts
5779166;2022-07-06;046056  00025;04605600000250;806 S GRAHAM ST;806 S Graham St, Memphis, Tennessee, 38111;Backyard  remove all vegetation  hedges, scrubs , vines , underbrush/damage neighbors fence;Weeds;Closed;CO;Closed, Other;2022-08-15;CE-Weeds Occupied Property;106.0;05-003;38111.0;35.109227;-89.92848568;2023-09-26;N;35.109227, -89.92848568;The Village
5773750;2022-07-01;093417 G00001;0934170G000010;5528 HYACINTH COVE;5528 Hyacinth Cv, Memphis, Tennessee, 38115;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-08;CE-Junky Yard;203.0;03-004;38115.0;35.04532597;-89.87917738;2023-01-19;N;35.04532597, -89.87917738;Hickory Hill
5640686;2022-04-07;041029  00009;04102900000090;1919 EDWARD CV;1919 Edward Cv, Memphis, Tennessee, 38107;OVERGROWTH AND DILAPIDATED POOL IN BACKYARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-09-21;CE-Junky Yard;38.0;07-005;38107.0;35.1664725;-89.99387232;2022-11-18;N;35.1664725, -89.99387232;North Memphis
5630412;2022-03-30;075163  00015;07516300000150;822 WHITE CLOVER LN;822 White Clover Ln, Memphis, Tennessee, 38109;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-04-20;CE-Junky Yard;170.0;06-002;38109.0;35.02330696;-90.09165727;2022-04-20;N;35.02330696, -90.09165727;Westwood
5038322;2021-01-14;074106  00015;07410600000150;5732 FOX BEND AVE;5732 Fox Bend Ave, Memphis, Tennessee, 38115;REMOVE ALL DEBRIS AND CHATTLE;Inspection-Junky Yard;Closed;CO;Closed, Other;2021-04-13;CE-Junky Yard;199.0;04-005;38115.0;35.05559895;-89.87222528;2022-02-23;N;35.05559895, -89.87222528;Hickory Hill
4827402;2020-08-30;068018  00005;06801800000050;5439 NORMANDY RD;5439 Normandy Ave, Memphis, Tennessee, 38120;Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-02-02;CE-Weeds Occupied Property;71.0;05-005;38120.0;35.13299677;-89.88026202;2022-02-23;N;35.13299677, -89.88026202;East Memphis
6007636;2022-12-21;052031  00013;05203100000130;749 COLUMBIA ST;749 Columbia St, Memphis, Tennessee, 38112;trash freezer and tires  in yard ( home is vacant);Inspection-Junky Yard;In Progress;FM-7;Hearing missed - FORM 7;2024-04-22;CE-Junky Yard;55.0;05-002;38112.0;35.15557409;-89.97242639;2024-03-04;Y;35.15557409, -89.97242639;Binghampton
5313768;2021-06-21;072084  00003;07208400000030;2269 CASSIE AVE;2269 Cassie Ave, Memphis, Tennessee, 38127;occupied property - high grass and weeds in back yard;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-06;CE-Weeds Occupied Property;5.0;07-007;38127.0;35.21963724;-89.98795098;2022-02-23;N;35.21963724, -89.98795098;Frayser
5398546;2021-08-19;031131  00007;03113100000070;2095 ELZEY AVE;2095 Elzey Ave, Memphis, Tennessee, 38104;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-14;CE-Junky Yard;82.0;04-006;38104.0;35.12347165;-89.99232718;2022-02-23;N;35.12347165, -89.99232718;Lenox
