parid,parid_key,property_address,image_available,capture_date,lat,lng,image_url,downloaded_at,status_code
042020  00003,04202000000030,"Chelsea Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17466587,-89.9812008,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.174427176466786,-89.98125921058117&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:36,OK
041060  00036,04106000000360,"1698 W Belmont Cir, Memphis, Tennessee, 38108",TRUE,2025-03,35.1825516,-89.97891362,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18249895223662,-89.97851345021581&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:37,OK
042037  00209,04203700002090,"Vandale Ave, Memphis, Tennessee, 38108",TRUE,2011-08,35.16748168,-89.97982901,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16732779059175,-89.98012583728058&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:37,OK
041044  00080,04104400000800,"1470 Britton St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17688476,-89.98732793,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17669222870026,-89.9873704912147&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:38,OK
042036  00072,04203600000720,"2318 Dexter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16820943,-89.9800079,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16841089330681,-89.97999038359195&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:38,OK
042037  00025,04203700000250,"2256 Shasta Ave, Memphis, Tennessee, 38108",TRUE,2022-01,35.16898739,-89.98210936,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16918071199403,-89.98207209605363&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:39,OK
042005  00040,04200500000400,"1576 Maplewood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17924883,-89.97878855,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.179219352097256,-89.97845562075791&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:39,OK
041040  00018,04104000000180,"2179 Marble Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17169623,-89.98441022,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1714675185666,-89.98444934429831&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:39,OK
042030  00006,04203000000060,"2234 Marble Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17128771,-89.98281896,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17150661458377,-89.98281179282107&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:40,OK
042036  00006,04203600000060,"2307 Shasta Ave, Memphis, Tennessee, 38108",TRUE,2019-06,35.16893863,-89.98035706,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16872763206252,-89.98034293436861&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:40,OK
042063  00017,04206300000170,"1489 Fairfax St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17662664,-89.97077779,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17663572492901,-89.9710526535106&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:41,OK
041044  00015,04104400000150,"2153 Clayton Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17688269,-89.98530256,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1766406731164,-89.98529731763409&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:41,OK
041061  00012,04106100000120,"1675 Oakwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18191816,-89.97637686,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18192900899817,-89.97669984551652&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:42,OK
042068  00054,04206800000540,"2544 Hanwood Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18175455,-89.97221163,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18210851569802,-89.97171374701001&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:42,OK
042037  00121,04203700001210,"2371 Vandale Ave, Memphis, Tennessee, 38108",TRUE,2011-08,35.1674424,-89.97827464,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16722795566704,-89.97825402752153&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:42,OK
042026  00021,04202600000210,"2288 Norman Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17227006,-89.98090211,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.172496597853595,-89.98093256722498&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:43,OK
042037  00186C,0420370000186C,"1144 Springdale St, Memphis, Tennessee, 38108",TRUE,2025-03,35.16725476,-89.98331358,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16753179041416,-89.98328201265916&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:43,OK
041047  00003,04104700000030,"1443 Springdale St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17577612,-89.98333465,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17582534654818,-89.98361267581878&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:44,OK
042068  00014,04206800000140,"2491 Calvert Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17995545,-89.97388763,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17966251509619,-89.97388834664203&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:44,OK
041033  00054,04103300000540,"2182 Howell Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16718673,-89.98461144,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16737727484573,-89.98456005904163&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:45,OK
042056  00028,04205600000280,"1310 N Merton St, Memphis, Tennessee, 38108",TRUE,2019-06,35.17148883,-89.97283284,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.171709151341034,-89.97280384662454&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:45,OK
041005  00036,04100500000360,"1624 May St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18087187,-89.99040811,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.180867882546764,-89.99011680608598&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:45,OK
041056  00031,04105600000310,"2202 Curry Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18004203,-89.98353047,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18026308070003,-89.98356628574993&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:46,OK
041052  00020,04105200000200,"2139 Shannon Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18087022,-89.98557736,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.180646538296074,-89.98556499487023&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:46,OK
042037  00050,04203700000500,"2335 Dexter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16819499,-89.97945208,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16797811251565,-89.97943263713746&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:47,OK
042009  00013,04200900000130,"1486 Harrison St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17684051,-89.97771125,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17679203872118,-89.97736470864379&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:47,OK
042006  00032,04200600000320,"1540 Harrison St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17825114,-89.97764925,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.178220496086766,-89.97732623444779&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:48,OK
042003  00014,04200300000140,"2290 Sanders Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17788994,-89.98067646,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17811673642036,-89.98065793372925&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:48,OK
042007  00048,04200700000480,"1630 Oakwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18064566,-89.97641794,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18061822451284,-89.97606372081628&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:49,OK
042056  00034,04205600000340,"1334 N Merton St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17235282,-89.97313052,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.172372338324614,-89.97278187341216&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:49,OK
042048  00042,04204800000420,"2489 Winnona Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16654568,-89.97427593,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16631571062336,-89.97427814695571&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:49,OK
042056  00011,04205600000110,"1365 Standridge St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17326093,-89.97192341,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.173245186553146,-89.97225163677662&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:50,OK
041039  00038,04103900000380,"2128 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.1701289,-89.98625793,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.170348578066104,-89.98629817193421&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:50,OK
042006  00054,04200600000540,"Harrison St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18082229,-89.97757528,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1807981120718,-89.97747743015286&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:51,OK
041047  00025,04104700000250,"1416 Hyde Park Blvd, Memphis, Tennessee, 38108",TRUE,2025-03,35.17497813,-89.98433719,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17497736923245,-89.98404375230506&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:51,OK
041006  00038,04100600000380,"Harmen St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18097539,-89.98942466,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.180967183648015,-89.98914165057467&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:52,OK
042055  00004,04205500000040,"1389 Fairfax St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17381393,-89.97084842,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17381042503903,-89.97115474199309&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:52,OK
041052  00007,04105200000070,"2112 Shannon Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18108109,-89.98622654,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18110214781869,-89.98648260296194&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:53,OK
041052  00115,04105200001150,"2158 Lyon Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17847534,-89.98512362,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17869667812903,-89.98509165105717&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:53,OK
042036  00044,04203600000440,"2432 Dexter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16810035,-89.97618521,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16830460121997,-89.97622388355656&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:53,OK
042034  00011,04203400000110,"2325 Eldridge Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17041381,-89.97969667,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17017424532447,-89.97969631546978&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:54,OK
041052  00122,04105200001220,"2128 Lyon Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17848845,-89.98602412,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17871423940653,-89.98603081040783&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:54,OK
041015  00010,04101500000100,"May St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17588859,-89.99007185,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.175898627268936,-89.99051357500602&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:55,OK
041014  00003,04101400000030,"1471 Davis St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17669281,-89.98887346,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17673713007452,-89.98919903559141&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:55,OK
041039  00039,04103900000390,"2122 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17013236,-89.98647458,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1703506298644,-89.98643440475652&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:56,OK
042067  00006,04206700000060,"2495 Hanwood Ave, Memphis, Tennessee, 38108",TRUE,2013-08,35.18190863,-89.9736981,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.181632026293656,-89.97371357545248&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:56,OK
042060  00032,04206000000320,"1482 N Hollywood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17652313,-89.9753551,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.176536867298786,-89.97497409392373&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:56,OK
042004  00026,04200400000260,"1539 Maplewood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17825765,-89.97882955,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.178292825660144,-89.97911501789109&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:57,OK
041006  00029,04100600000290,"1590 Harmen St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17996257,-89.98945547,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17997453030627,-89.98916390950814&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:57,OK
042060  00013,04206000000130,"1445 Bryan St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17554743,-89.97419626,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.175573880446215,-89.9745216210625&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:58,OK
041051  00013,04105100000130,"2239 Clarksdale Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17763123,-89.98228596,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1773961052414,-89.98234333727117&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:58,OK
041005  00026,04100500000260,"1580 May St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17968659,-89.99043344,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.179659360339315,-89.99015021088195&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:59,OK
042002  00049,04200200000490,"Boxwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18079367,-89.98097607,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18067675540375,-89.98099779410714&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:22:59,OK
041034  00030,04103400000300,"2180 Brown Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.1665001,-89.98456517,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16669209341214,-89.98458053137311&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:00,OK
041050  00007,04105000000070,"2211 Clayton Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17685139,-89.98330995,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17661642217194,-89.9833024756814&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:00,OK
042062  00035,04206200000350,"1440 N Merton St, Memphis, Tennessee, 38108",TRUE,2016-06,35.17542244,-89.97304814,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17536103968454,-89.9726910830006&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:00,OK
042011  00022,04201100000220,"1460 N Trezevant St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17606244,-89.98007331,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.176098971589646,-89.97974439933928&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:01,OK
041014  00005,04101400000050,"1465 Davis St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17650968,-89.98887951,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.176522984572294,-89.98920654583623&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:01,OK
042034  00027,04203400000270,"2389 Eldridge Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17034983,-89.9774947,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17011716076041,-89.97755602450917&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:02,OK
041052  00235,04105200002350,"1596 Britton St, Memphis, Tennessee, 38108",TRUE,2022-01,35.18012219,-89.98750871,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18014200595661,-89.98721675519708&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:02,OK
041002  00010,04100200000100,"1822 Nedra Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17928428,-89.99291028,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17951734746909,-89.99292070330416&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:03,OK
041066  00001,04106600000010,"1830 N Hollywood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.1858059,-89.97658445,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18570564910069,-89.97655870367532&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:03,OK
041057  00007,04105700000070,"2157 Heard Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18156681,-89.98504689,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18137844964988,-89.9849994422332&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:03,OK
042020  00002,04202000000020,"Chelsea Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17446611,-89.98167765,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17442986771016,-89.98139448378588&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:04,OK
042056  00014,04205600000140,"1353 Standridge St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17289239,-89.9719348,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17290694353793,-89.97226305277925&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:04,OK
042063  00008,04206300000080,"1525 Fairfax St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17756399,-89.97074439,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.177617233681914,-89.97102990558206&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:05,OK
042020  00006C,0420200000006C,"2291 Chelsea Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17465288,-89.98074757,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17441126088438,-89.98076175798685&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:05,OK
042008  00010,04200800000100,"1496 Oakwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17671698,-89.97610284,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17698090216979,-89.97619013656792&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:06,OK
042049  00031,04204900000310,"2496 Winnona Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16654457,-89.97416287,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16677494401933,-89.97412477718325&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:06,OK
041009  00006,04100900000060,"2021 Nedra Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17920083,-89.98961453,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.178961516713834,-89.98963663515154&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:06,OK
042050  00020,04205000000200,"Vandale Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16736113,-89.97372843,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16760041489851,-89.97371911120108&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:23:07,OK
