service_request_number;reported_date;parcel_id;parid_key;location;standardized_address;service_request_summary;category;service_request_status;resolution_code;definition;follow_up_date;service_request_type;target_block;area;postal_code;lat;lon;last_edited_date;vacant;geopoint;neighborhood
5350360;2021-07-18;028017  00012C;0280170000012C;2272 CENTRAL AVE;2272 Central Ave, Memphis, Tennessee, 38104;Reverse frontage occupied property;Weeds;Closed;NJ;Case not justified;2021-11-03;CE-Weeds Occupied Property;81.0;05-001;38104.0;35.12623139;-89.9862082;2022-02-23;N;35.12623139, -89.9862082;Lenox
5326204;2021-06-29;073044  00072;07304400000720;2958 WATSON RD;2958 Watson St, Memphis, Tennessee, 38118;OVERGROWN  GRASS AND WEEDS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-14;CE-Weeds Occupied Property;192.0;04-004;38118.0;35.06809452;-89.92899352;2024-02-03;N;35.06809452, -89.92899352;Unknown
6043968;2023-01-19;058101  00002C;0581010000002C;3985 NEW WILLOW AVE;3985 New Willow Rd, Memphis, Tennessee, 38111;COURT DATE SET 06/13/2024 @ 9:00AM. CE-Junky Yard;Inspection-Junky Yard;Pending Litigation;CTCNT;Court case continued;2023-06-29;CE-Junky Yard;152.0;04-005;38111.0;35.08616213;-89.92974535;2024-05-18;;35.08616213, -89.92974535;Unknown
5634378;2022-04-01;086025  00020;08602500000200;4347 FORTNER DR;4347 Fortner Dr, Memphis, Tennessee, 38128;JUNKY FRONT/BKYARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-04-19;CE-Junky Yard;17.0;01-002;38128.0;35.22729937;-89.91837969;2022-07-18;N;35.22729937, -89.91837969;Egypt
5414358;2021-08-31;042001  00015;04200100000150;1571 BOXWOOD ST;1571 Boxwood St, Memphis, Tennessee, 38108;Backyard  Vehicle & Commercial Vehicle parked on grass violations -;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-02-21;CE-Junky Yard;39.0;07-005;38108.0;35.17928987;-89.98158627;2022-11-01;N;35.17928987, -89.98158627;Hollywood
6043674;2023-01-19;038053  00032;03805300000320;1024 TREADWELL ST;1024 Treadwell St, Memphis, Tennessee, 38122;CE-Junky Yard;Inspection-Junky Yard;In Progress;VONP;No progress on V.O.;2023-05-27;CE-Junky Yard;51.0;05-004;38122.0;35.15993458;-89.941572;2023-05-15;N;35.15993458, -89.941572;Unknown
5939256;2022-10-18;044135  00015;04413500000150;566 ADRIAN DR;566 Adrian Dr, Memphis, Tennessee, 38122;Court date set for 6/14/2023 @ 9 AM CE-Junky Yard;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-05-23;CE-Junky Yard;67.0;05-004;38122.0;35.14719542;-89.92974875;2024-03-02;N;35.14719542, -89.92974875;Unknown
5441244;2021-09-20;082017  00039;08201700000390;1171 CANARY LN;1171 Canary Ln, Memphis, Tennessee, 38109;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-08;CE-Junky Yard;161.0;06-002;38109.0;35.0458063;-90.10315254;2022-02-23;N;35.0458063, -90.10315254;Unknown
5498186;2021-11-12;070084  00002;07008400000020;1815 CEDARHURST AVE;1815 Cedarhurst Ave, Memphis, Tennessee, 38127;Backyard near rear property line  junk-;Inspection-Junky Yard;Closed;CVOID;Closed Void;2022-03-30;CE-Junky Yard;13.0;07-005;38127.0;35.20426763;-90.00328928;2022-11-26;N;35.20426763, -90.00328928;Unknown
5118064;2021-03-26;033007  00025;03300700000250;277 WILLIFORD ST;277 Williford St, Memphis, Tennessee, 38112;Tree/bush on southeast corner of property is always overgrown and blocking the sidewalk. Please get owners to trim it back.;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-05-12;CE-Weeds Occupied Property;56.0;05-001;38112.0;35.14326042;-89.97995059;2022-02-23;N;35.14326042, -89.97995059;Morningside Park
5541302;2022-01-03;042038  00086C;0420380000086C;2248 DEVOY AVE;2248 Devoy Ave, Memphis, Tennessee, 38108;JUNKY FRONT YARD, DRIVEWAY AND FRONT PORCH;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-24;CE-Junky Yard;41.0;07-005;38108.0;35.16571716;-89.98243307;2022-02-23;N;35.16571716, -89.98243307;North Memphis
4722946;2020-06-30;074001  00089;07400100000890;4928 JUDY LYNN AVE;4928 Judy Lynn Ave, Memphis, Tennessee, 38118;REMOVE ALL EXTERIOR DEBRIS FROM THE PROPERTY AND CUT EXCESSIVE HIGH GRASS & WEEDS;Inspection-Vacant Violation;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-01-20;CE-Vacant Lot Code Violation;194.0;04-005;38118.0;35.07195466;-89.89901611;2022-02-23;Y;35.07195466, -89.89901611;Parkway Village
4902810;2020-10-29;094401 E00054;0944010E000540;3023 MORNINGVIEW DR;3023 Morningview Dr, Memphis, Tennessee, 38118;BACKYARD AREA;Weeds;Closed;CO;Closed, Other;2021-01-28;CE-Weeds Occupied Property;187.0;03-002;38118.0;35.01047942;-89.96302567;2022-02-23;N;35.01047942, -89.96302567;Unknown
5759186;2022-06-22;090039  00024;09003900000240;3882 WINDY AVE;3882 Windy Ave, Memphis, Tennessee, 38128;CE-Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-11;CE-Weeds Occupied Property;15.0;01-001;38128.0;35.23911444;-89.9340886;2022-06-28;N;35.23911444, -89.9340886;Egypt
5333384;2021-07-06;063005  00030;06300500000300;734 BERCLAIR RD;734 Berclair Rd, Memphis, Tennessee, 38122;Weeds Occupied House;Weeds;Closed;NJ;Case not justified;2021-07-06;CE-Weeds Occupied Property;49.0;05-004;38122.0;35.15141912;-89.91118212;2022-02-23;N;35.15141912, -89.91118212;Berclair
6130382;2023-03-28;075102  00007;07510200000070;277 LILLIAN DR;277 Lillian Dr, Memphis, Tennessee, 38109;JUNKY YARD AND CARPORT,  INOPERABLE VEHICLE PARKED ON GRASS;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-04-11;CE-Junky Yard;164.0;06-002;38109.0;35.04031133;-90.07330384;2023-05-25;N;35.04031133, -90.07330384;Unknown
5638140;2022-04-06;061036  00031;06103600000310;2766ENTERPRISE AVE;2766 Enterprise Ave, Memphis, Tennessee, 38114;DAMAGE TREE;Inspection-Junky Yard;Closed;NJ;Case not justified;2022-04-20;CE-Junky Yard;114.0;04-003;38114.0;35.10733261;-89.9702091;2022-04-06;N;35.10733261, -89.9702091;Orange Mound
5027850;2021-01-07;060150  00021;06015000000210;2538 SHERRIE ST;2538 Sherrie St, Memphis, Tennessee, 38114;junky backyard;Inspection-Junky Yard;Closed;CO;Closed, Other;2021-05-04;CE-Junky Yard;139.0;04-001;38114.0;35.07586836;-90.0019321;2022-02-23;N;35.07586836, -90.0019321;Unknown
5901070;2022-09-15;060052  00005;06005200000050;1377 ELLISTON RD;1377 Elliston Rd, Memphis, Tennessee, 38106;Backyard near rear property line  jqjnk&?some of the inoperable vehicles parked on the grass /;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-06-07;CE-Junky Yard;137.0;04-001;38106.0;35.08721723;-90.01693039;2023-06-06;N;35.08721723, -90.01693039;Unknown
5345276;2021-07-14;073022  00140;07302200001400;2882 PHYLLIS COVE;2882 Phyllis Cv, Memphis, Tennessee, 38118;residents won't cut grass and have overgrown bushes obstructing drivers;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-02-13;CE-Junky Yard;193.0;04-005;38118.0;35.07018061;-89.9197983;2023-01-19;N;35.07018061, -89.9197983;Parkway Village
5328420;2021-07-01;038094  00054;03809400000540;3948 TUTWILER AVE;3946 Tutwiler Ave, Memphis, Tennessee, 38122;Weeds Occupied House;Weeds;Closed;OTHER;Please see Resolution Summary;2021-07-08;CE-Weeds Occupied Property;50.0;05-004;38122.0;35.15244783;-89.92941391;2022-02-23;N;35.15244783, -89.92941391;Unknown
5449960;2021-09-27;033011  00013;03301100000130;353 N HOLLYWOOD ST;353 N Hollywood St, Memphis, Tennessee, 38112;Backyard junk & inoperable vehicles in backyard on the grass;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-11-17;CE-Junky Yard;56.0;05-001;38112.0;35.14517728;-89.9783872;2024-02-03;;35.14517728, -89.9783872;Morningside Park
5309034;2021-06-17;070048  00018;07004800000180;1568 ROLLING HILLS DR;1568 Rolling Hills Dr, Memphis, Tennessee, 38127;occupied property with high grass and weeds front and back;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-15;CE-Weeds Occupied Property;9.0;07-007;38127.0;35.21721917;-90.01153103;2022-02-23;N;35.21721917, -90.01153103;Frayser
5689376;2022-05-06;081051 D00077;0810510D000770;2475 SPEY DR;2475 Spey Dr, Memphis, Tennessee, 38119;Citizen's garbage can is never put up nor does it have a lid.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-08-17;CE-Junky Yard;215.0;02-002;38119.0;35.08138598;-89.85402258;2022-08-16;N;35.08138598, -89.85402258;Unknown
5886588;2022-09-02;029076  00052;02907600000520;503 BELT LINE ST;503 Belt Line St, Memphis, Tennessee, 38111;HIGH GRASS;Weeds;Closed;JA;Justified, Active already file;2023-08-30;CE-Weeds Occupied Property;80.0;04-003;38111.0;35.11844302;-89.97448429;2023-09-04;N;35.11844302, -89.97448429;Buntyn
5204568;2021-04-13;074021  00048;07402100000480;4746 CHUCK AVE;4746 Chuck Ave, Memphis, Tennessee, 38118;High grass and weeds in both yards. Sidewalk and Curbside dirty with trash and debris.;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-21;CE-Weeds Occupied Property;200.0;04-005;38118.0;35.05683336;-89.90537051;2024-02-03;N;35.05683336, -89.90537051;Parkway Village
5448996;2021-09-25;033011  00016;03301100000160;337 N HOLLYWOOD ST;337 N Hollywood St, Memphis, Tennessee, 38112;Backyard junk near rear property line;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-11-17;CE-Junky Yard;56.0;05-001;38112.0;35.14476804;-89.97844622;2024-02-03;N;35.14476804, -89.97844622;Morningside Park
3602438;2018-02-06;041025  00001;04102500000010;1052 N IDLEWILD ST;1052 N Idlewild St, Memphis, Tennessee, 38107;Dismissed with a court order and $50 fine x 100 as of 5/15/2024 @ 9:00AM, Junkyard back /;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-06-27;CE-Junky Yard;38.0;07-005;38107.0;35.16653856;-89.99766783;2024-05-20;N;35.16653856, -89.99766783;North Memphis
5529882;2021-12-19;029098  00030;02909800000300;750 S BUNTYN ST;750 Buntyn St, Memphis, Tennessee, 38114;Backyard near rear property line  junk & Inoperable vehicles;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-22;CE-Junky Yard;103.0;04-003;38114.0;35.11147369;-89.97184554;2023-01-19;N;35.11147369, -89.97184554;Orange Mound
5074798;2021-02-26;075006  00025;07500600000250;3072 REDBUD RD;3072 Redbud Rd, Memphis, Tennessee, 38109;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-29;CE-Junky Yard;156.0;06-003;38109.0;35.06484044;-90.06656595;2022-02-23;N;35.06484044, -90.06656595;Unknown
5627632;2022-03-28;031117  00008;03111700000080;1041 TANGLEWOOD ST;1041 Tanglewood St, Memphis, Tennessee, 38104;Rental home with a boarded up window. The Tennant may be a drug dealer and/or pimp. The window was broken almost 2 years ago during an argument with a customer or employee.;Inspection-Junky Yard;Closed;CVOM;Incompliance violation order - Miscellaneous;2022-04-14;CE-Junky Yard;82.0;04-006;38104.0;35.11721595;-89.9936708;2023-06-23;N;35.11721595, -89.9936708;Lenox
5517126;2021-12-06;063064  00036;06306400000360;4909 MARCEL COVE;4909 Marcel Cv, Memphis, Tennessee, 38122;CHATTEL AND DEBRIS ON PROPERTY;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-21;CE-Junky Yard;48.0;05-005;38122.0;35.15351984;-89.89708932;2022-02-23;Y;35.15351984, -89.89708932;Unknown
5642852;2022-04-11;075172  00023;07517200000230;716 HONDURAS AVE;716 Honduras Ave, Memphis, Tennessee, 38109;Residence 25+ tires on the property;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-07;CE-Junky Yard;173.0;06-002;38109.0;35.01457546;-90.08794708;2022-07-06;N;35.01457546, -90.08794708;Goodman
5735568;2022-06-08;067064  00009;06706400000090;1156 HAYNE RD;1156 Hayne Rd, Memphis, Tennessee, 38119;COURT DATE 7/14/2022 @ 1:30PM. reverse frontage;Weeds;Closed;DISM;Case dismissed         Need further discussion;2022-07-22;CE-Weeds Occupied Property;108.0;02-002;38119.0;35.10007932;-89.88113446;2022-07-14;N;35.10007932, -89.88113446;Brookfield
5773872;2022-07-01;093417 J00062;0934170J000620;3874 CEDAR PATH DR;3874 Cedar Path Dr, Memphis, Tennessee, 38115;COURT DATE 11/10/2022 @ 1:30 PM. SQ203 HIGH GRASS AND WEEDS;Weeds;Closed;DISM;Case dismissed         Need further discussion;2022-10-13;CE-Weeds Occupied Property;203.0;03-004;38115.0;35.04281134;-89.87152054;2023-01-19;N;35.04281134, -89.87152054;Hickory Hill
6138406;2023-04-04;058069  00019;05806900000190;3856 RHODES AVE;3856 Rhodes Ave, Memphis, Tennessee, 38111;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-05-09;CE-Weeds Occupied Property;147.0;04-004;38111.0;35.09933161;-89.9338621;2023-07-31;N;35.09933161, -89.9338621;Unknown
5525614;2021-12-15;053039  00008;05303900000080;1679 SAILORS ST;1679 Sailors St, Memphis, Tennessee, 38108;Backyard near rear property line  junk;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-02-02;CE-Junky Yard;44.0;07-006;38108.0;35.17771624;-89.92811225;2022-07-02;N;35.17771624, -89.92811225;Unknown
5309196;2021-06-17;066057  00017;06605700000170;1440 S PERKINS RD;1440 S Perkins Rd, Memphis, Tennessee, 38117;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-08-04;CE-Weeds Occupied Property;110.0;05-005;38117.0;35.09238317;-89.90659573;2022-02-23;N;35.09238317, -89.90659573;Unknown
5310728;2021-06-16;031086  00021;03108600000210;1942 TIMOTHY COVE;1942 Timothy Cv, Memphis, Tennessee, 38114;Backyard junk near rear property line;Inspection-Junky Yard;Closed;JA;Justified, Active already file;2022-02-02;CE-Junky Yard;116.0;04-006;38114.0;35.10425542;-89.99870248;2022-02-23;N;35.10425542, -89.99870248;Unknown
5773730;2022-07-01;093417 F00085;0934170F000850;5455 APPLE BLOSSOM DR;5453 Apple Blossom Dr, Memphis, Tennessee, 38115;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-08;CE-Junky Yard;203.0;03-004;38115.0;35.0457567;-89.88178949;2023-01-19;N;35.0457567, -89.88178949;Hickory Hill
5388118;2021-08-12;063012  00032;06301200000320;4540 DURBIN AVE;4540 Durbin Ave, Memphis, Tennessee, 38122;JUNKY FRONT YARD. TRASH AND APPLIANCES ARE EVERYWHERE;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-11-17;CE-Junky Yard;49.0;05-004;38122.0;35.15590138;-89.90930988;2022-02-23;N;35.15590138, -89.90930988;Unknown
4937858;2020-11-18;082003  00081;08200300000810;3592 OUTLET RD;3592 Outlet Rd, Memphis, Tennessee, 38109;OCCUPIED WITH JUNKY YARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-02-17;CE-Junky Yard;161.0;06-003;38109.0;35.05067404;-90.10522185;2022-02-23;N;35.05067404, -90.10522185;Unknown
5524082;2021-12-14;062042  00002;06204200000020;4025 ALPINE AVE;4025 Alpine Ave, Memphis, Tennessee, 38108;Backyard near rear property line  inoperable vehicles;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-03-05;CE-Junky Yard;45.0;07-006;38128.0;35.18417423;-89.92636343;2022-06-14;N;35.18417423, -89.92636343;Wells
3578786;2018-01-10;043096  00033;04309600000330;3750 BUCHANAN AVE;3750 Buchanan Ave, Memphis, Tennessee, 38122;Court Date 7/12/2023 @ 9am,junky front yard;Inspection-Junky Yard;Closed;CTCNT;Court case continued;2023-05-17;CE-Junky Yard;46.0;05-004;38122.0;35.1634702;-89.93551599;2024-03-13;N;35.1634702, -89.93551599;Unknown
5543270;2022-01-05;060148  00034;06014800000340;2482 MANCHESTER RD;2482 Manchester Rd, Memphis, Tennessee, 38114;junky patio and carport;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-02-25;CE-Junky Yard;139.0;04-001;38114.0;35.0774976;-90.00568464;2022-06-29;N;35.0774976, -90.00568464;Unknown
5137894;2021-04-01;045110  00055;04511000000550;3240 SPOTTSWOOD AVE;3240 Spottswood Ave, Memphis, Tennessee, 38111;high grass and weeds;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-05-26;CE-Weeds Occupied Property;104.0;05-003;38111.0;35.11350212;-89.95433839;2024-02-03;N;35.11350212, -89.95433839;Buntyn
5761316;2022-06-23;076067  00019;07606700000190;4470 WHITEPINE COVE;4470 Whitepine Cv, Memphis, Tennessee, 38109;Dead animals because the house is filthy and no-one cuts the back yard. Big rats run across the street to the neighbors yard.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-09-01;CE-Junky Yard;168.0;06-005;38109.0;35.02665911;-90.04455939;2022-08-17;N;35.02665911, -90.04455939;Unknown
5501976;2021-11-16;058080  00018;05808000000180;1458 LESLIE COVE;1458 Leslie Cv, Memphis, Tennessee, 38111;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-10;CE-Junky Yard;147.0;04-004;38111.0;35.09177726;-89.93346817;2022-02-23;N;35.09177726, -89.93346817;Unknown
5431104;2021-09-13;063038  00006;06303800000060;1043 AVON RD;1043 Avon Rd, Memphis, Tennessee, 38122;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-18;CE-Junky Yard;48.0;05-005;38122.0;35.15964674;-89.90177036;2022-02-23;N;35.15964674, -89.90177036;Berclair
5118228;2021-03-26;038069  00022;03806900000220;935 ISABELLE ST;935 Isabelle St, Memphis, Tennessee, 38122;chattels and debris;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-13;CE-Junky Yard;50.0;05-004;38122.0;35.15739239;-89.93499173;2022-02-23;N;35.15739239, -89.93499173;Unknown
5433652;2021-09-14;058101  00009;05810100000090;4017 NEW WILLOW AVE;4017 New Willow Rd, Memphis, Tennessee, 38111;Backyard junk with inoperable vehicles towards rear property line;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-02-04;CE-Junky Yard;152.0;04-005;38111.0;35.08626754;-89.92835747;2023-01-19;N;35.08626754, -89.92835747;Unknown
5119026;2021-03-26;028019  00011;02801900000110;2277 VINTON AVE;2277 Vinton Ave, Memphis, Tennessee, 38104;trash and debris on front porch;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-05-13;CE-Junky Yard;81.0;05-001;38104.0;35.12975626;-89.98598211;2022-02-23;N;35.12975626, -89.98598211;Lenox
5527944;2021-12-16;052026  00040;05202600000400;2542 JACKSON AVE;2542 Jackson Ave, Memphis, Tennessee, 38108;Backyard near rear property line /junk;Inspection-Junky Yard;Closed;CVOID;Closed Void;2022-01-07;CE-Junky Yard;41.0;07-005;38112.0;35.15835966;-89.9731775;2022-07-26;N;35.15835966, -89.9731775;Unknown
5246756;2021-05-07;070045  00004;07004500000040;1567 ROLLING HILLS DR;1567 Rolling Hills Dr, Memphis, Tennessee, 38127;Residents at 1567 Rolling Hills Dr. have dangerous overgrowth.;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-28;CE-Weeds Occupied Property;9.0;07-007;38127.0;35.21669446;-90.01154413;2022-02-23;Y;35.21669446, -90.01154413;Frayser
5318610;2021-06-23;091076  00072;09107600000720;403 REGIS COVE;403 Regis Cv, Memphis, Tennessee, 38018;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-08;CE-Weeds Occupied Property;222.0;02-001;38018.0;35.13607356;-89.79148182;2022-02-23;N;35.13607356, -89.79148182;Unknown
5250370;2021-05-10;096204 D00013;0962040D000130;9324 CHARLY HILL LN;9324 Charly Hill Ln, Memphis, Tennessee, 38016;OCCUPIED PROPERTY HIGH GRASS AND WEEDS;Weeds;Closed;CVOID;Closed Void;2021-07-14;CE-Weeds Occupied Property;236.0;01-003;38016.0;35.20102795;-89.75208744;2022-02-23;Y;35.20102795, -89.75208744;Unknown
5312814;2021-06-19;007019  00012C;0070190000012C;529 PONTOTOC AVE;529 E Pontotoc Ave, Memphis, Tennessee, 38126;TRAILER PARKED ON THE FRONT LAWN. F.U. DATE 7-2-21;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-13;CE-Junky Yard;88.0;06-006;38126.0;35.13545028;-90.0442399;2022-02-23;N;35.13545028, -90.0442399;Beale Street Historic District
